name_id	domain	kingdom	phylum	class	order	family
431	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
432	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
433	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
436	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
438	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae
439	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
440	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae
441	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
442	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae
443	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
445	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
446	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
447	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
448	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
449		Fungi	Ascomycota	Ascomycetes	Pezizales	Morchellaceae
452	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
453	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
454		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
456	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
457	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
458	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae
460	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
461	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
462	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
468	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
470	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
471	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
472	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae
473	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
474	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
476	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
477	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
479	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
480	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
481	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Coprinaceae
482	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
483	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
484	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
485	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
490	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
491	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
493	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
494	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
495	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
496	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
497	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Battarreaceae
498	Eukarya	Protozoa	Myxomycota	Myxomycetes	Stemonitidales	Stemonitidaceae
500	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae
501	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
506	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae
507	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
508	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
509	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
510	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
511	Eukarya	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae
512	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
514	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
516	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Verrucosporaceae
517	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae
518	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	
520	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
522	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
523	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
524	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
525	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae
527	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
529	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
530	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
531	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae
532	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Nigrofomitaceae
533	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
535	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae
536	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Astraeaceae
537	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
538	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
540	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae
541	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
544	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
546	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
550	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
552	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
553	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
554	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
555	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae
556	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
557	Eukarya	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae
560	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae
563	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
565	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
566	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
567	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
569	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
571	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Verrucosporaceae
573	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
576	Eukarya	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae
577	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae
579	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
581	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae
583	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
585	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
586	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
587	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae
588	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
592	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
594	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
595	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
597	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
598	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae
602	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
603	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
605	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
606	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
607	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
608	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
609	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
610	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
612	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
613	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
614	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
616	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
617	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
618	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae
619	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
620	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
623	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
625	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
626	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
627	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
630	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Sphaerophoraceae
632	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
633	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
634	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
635	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae
643	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae
644	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
645	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
646	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
648	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Scutigeraceae
649	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
650	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
653	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
655	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
656	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
657	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
658	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
659	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
660	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
663	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
665	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
668	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Verrucosporaceae
670	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
673	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
674	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
675	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
676	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
677	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
679	Eukarya	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae
680	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
681	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
683	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
684	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Fayodiaceae
686	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
690	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
691	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
692	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
693	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
694	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
696	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
698	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
699	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
700	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
703	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
704	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
705	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
706	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
707	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae
710	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae
711	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
712	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
713	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
714	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
716	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
717	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidaceae
718	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Macrocystidiaceae
719	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
723	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
724	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
725	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
726	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
727	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
729	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae
731	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
734	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
737	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
738	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Scutigeraceae
739	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
740	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
741	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
742	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Astraeaceae
743	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae
744	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
746	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae
747	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae
748	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
750	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae
751	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
752	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
753	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
754	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Callistosporiaceae
755	Eukarya	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae
756	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Caloscyphaceae
757	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae
758	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
759	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Fayodiaceae
760	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
761	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
762	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
763	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
764	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae
765	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
766	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae
767	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Clavariadelphaceae
768	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
769	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae
770	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
771	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae
772	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae
773	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
774	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
775	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
776	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
777	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
778	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Squamanitaceae
779	Eukarya	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae
780	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
781	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
782	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Echinodontiaceae
783	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae
784	Eukarya	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae
785	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae
786	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae
787	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
788	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae
789	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
790	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae
791	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae
792	Eukarya	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae
793	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
794	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae
795	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae
797	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae
798	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
799	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Discinaceae
800	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae
801	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae
802	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae
803	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae
804	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae
805	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
806	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae
807	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
808	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
809	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae
810	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae
811		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
812	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
814	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae
815	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
816	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae
817	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
818	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
819	Eukarya	Fungi	Ascomycota	Leotiomycetes	Leotiales	Leotiaceae
821	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
822	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
823	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
824	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
825	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae
826	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae
827	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
828	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
829	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Phyllotopsidaceae
831	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
832	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae
833	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
834	Eukarya	Fungi	Ascomycota	Leotiomycetes	Leotiales	Leotiaceae
835	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
836	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
837	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae
838	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
839	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Fayodiaceae
840	Eukarya	Fungi	Ascomycota	Neolectomycetes	Neolectales	Neolectaceae
841	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae
842	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae
843	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae
844	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
845	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae
846	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae
847	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
848	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
849	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
850	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae
851	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae
852	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae
853	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae
854	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae
855	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
856	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae
857	Eukarya	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae
858	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Phyllotopsidaceae
859	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae
860	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae
861	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae
862	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
863	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
